0,0
1.00E-01,0
2.00E-01,0
3.00E-01,0
4.00E-01,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0
3.2,0
3.3,0
3.4,0
3.5,9.110871215
3.6,25.35348408
3.7,38.76882469
3.8,49.56899189
3.9,57.98686279
4,64.26697456
4.1,68.65781094
4.2,71.40541216
4.3,72.74821149
4.4,72.91299132
4.5,72.11184596
4.6,70.54003601
4.7,68.37461964
4.8,65.77374996
4.9,62.87653213
5,50.69246996
5.1,31.30302459
5.2,14.75247043
5.3,0.898081625
5.4,-26.83777273
5.5,-65.09552317
5.6,-96.16743862
5.7,-120.6615741
5.8,-139.224582
5.9,-152.5198926
6,-161.209509
6.1,-165.9391713
6.2,-167.3266096
6.3,-165.9525883
6.4,-162.3544347
6.5,-157.0217434
6.6,-150.3939573
6.7,-142.8595345
6.8,-134.7564318
6.9,-126.3736502
7,-101.5540464
7.1,-64.05890791
7.2,-31.97319175
7.3,-5.037461568
7.4,26.18850384
7.5,60.10451689
7.6,87.16236854
7.7,108.0016182
7.8,123.2864586
7.9,133.6860548
8,139.8583718
8.1,142.4372211
8.2,142.022232
8.3,139.1714395
8.4,134.396179
8.5,128.1579821
8.6,120.8671762
8.7,112.8829089
8.8,104.5143353
8.9,96.02272744
9,78.51341846
9.1,54.14000153
9.2,32.99788296
9.3,14.97715048
9.4,-16.48272339
9.5,-58.01828737
9.6,-91.92881604
9.7,-118.8381028
9.8,-139.4153124
9.9,-154.3514061
10,-164.33939
10.1,-170.0581354
10.2,-172.1594865
10.3,-171.2583464
10.4,-167.9254229
10.5,-162.6823103
10.6,-155.9985937
10.7,-148.290669
10.8,-139.9219927
10.9,-131.2044932
11,-106.0013304
11.1,-68.09148852
11.2,-35.575089
11.3,-8.205445791
11.4,23.44717468
11.5,57.77418439
11.6,85.22087022
11.7,106.4219847
11.8,122.0384095
11.9,132.737296
12,139.1757007
12.1,141.9874508
12.2,141.7729448
12.3,139.0915854
12.4,134.4565335
12.5,128.3314778
12.6,121.1291251
12.7,113.2111295
12.8,104.8891989
12.9,96.42713842
13,78.93273968
13.1,54.56193786
13.2,33.41233251
13.3,15.3760331
13.4,-16.10565226
13.5,-57.66763067
13.6,-91.60773087
13.7,-118.5484934
13.8,-139.1580162
13.9,-154.1263702
14,-164.1458354
14.1,-169.8947079
14.2,-172.0243929
14.3,-171.149476
14.4,-167.8404536
14.5,-162.6188005
14.6,-155.9540597
14.7,-148.2626494
14.8,-139.9081006
14.9,-131.2024568
15,-106.0090238
15.1,-68.10695335
15.2,-35.59654863
15.3,-8.231312369
15.4,14.30742736
15.5,32.39002467
15.6,46.42059968
15.7,56.82163501
15.8,64.02097605
15.9,68.44109078
16,70.4904203
16.1,70.55663405
16.2,69.00159466
16.3,66.15783393
16.4,62.32634347
16.5,57.7754895
16.6,52.74087047
16.7,47.42594816
16.8,42.00329601
16.9,36.61632318
17,31.3813478
17.1,26.38990816
17.2,21.71121563
17.3,17.3946672
17.4,13.47234961
17.5,9.961479385
17.6,6.866734893
17.7,4.182447083
17.8,1.894624746
17.9,-0.017201494
18,-1.578325344
18.1,-2.817404011
18.2,-3.765188342
18.3,-4.453437885
18.4,-4.914011762
18.5,-5.178123832
18.6,-5.275749063
18.7,-5.235166927
18.8,-5.082627126
18.9,-4.842122859
19,-4.535257099
19.1,-4.181187885
19.2,-3.79663939
19.3,-3.395966476
19.4,-2.991261453
19.5,-2.592492875
19.6,-2.207667338
19.7,-1.843006377
19.8,-1.50313166
19.9,-1.191252737
