0,0
1.00E-01,0
2.00E-01,0
3.00E-01,0
4.00E-01,0
0.5,0
0.6,0
0.7,0
0.8,0
0.9,0
1,0
1.1,0
1.2,0
1.3,0
1.4,0
1.5,0
1.6,0
1.7,0
1.8,0
1.9,0
2,0
2.1,0
2.2,0
2.3,0
2.4,0
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3,0
3.1,0
3.2,0
3.3,0
3.4,0
3.5,5
3.6,5
3.7,5
3.8,5
3.9,5
4,5
4.1,5
4.2,5
4.3,5
4.4,5
4.5,5
4.6,5
4.7,5
4.8,5
4.9,5
5,0
5.1,0
5.2,0
5.3,0
5.4,-9
5.5,-9
5.6,-9
5.7,-9
5.8,-9
5.9,-9
6,-9
6.1,-9
6.2,-9
6.3,-9
6.4,-9
6.5,-9
6.6,-9
6.7,-9
6.8,-9
6.9,-9
7,0
7.1,0
7.2,0
7.3,0
7.4,5
7.5,5
7.6,5
7.7,5
7.8,5
7.9,5
8,5
8.1,5
8.2,5
8.3,5
8.4,5
8.5,5
8.6,5
8.7,5
8.8,5
8.9,5
9,0
9.1,0
9.2,0
9.3,0
9.4,-9
9.5,-9
9.6,-9
9.7,-9
9.8,-9
9.9,-9
10,-9
10.1,-9
10.2,-9
10.3,-9
10.4,-9
10.5,-9
10.6,-9
10.7,-9
10.8,-9
10.9,-9
11,0
11.1,0
11.2,0
11.3,0
11.4,5
11.5,5
11.6,5
11.7,5
11.8,5
11.9,5
12,5
12.1,5
12.2,5
12.3,5
12.4,5
12.5,5
12.6,5
12.7,5
12.8,5
12.9,5
13,0
13.1,0
13.2,0
13.3,0
13.4,-9
13.5,-9
13.6,-9
13.7,-9
13.8,-9
13.9,-9
14,-9
14.1,-9
14.2,-9
14.3,-9
14.4,-9
14.5,-9
14.6,-9
14.7,-9
14.8,-9
14.9,-9
15,0
15.1,0
15.2,0
15.3,0
15.4,0
15.5,0
15.6,0
15.7,0
15.8,0
15.9,0
16,0
16.1,0
16.2,0
16.3,0
16.4,0
16.5,0
16.6,0
16.7,0
16.8,0
16.9,0
17,0
17.1,0
17.2,0
17.3,0
17.4,0
17.5,0
17.6,0
17.7,0
17.8,0
17.9,0
18,0
18.1,0
18.2,0
18.3,0
18.4,0
18.5,0
18.6,0
18.7,0
18.8,0
18.9,0
19,0
19.1,0
19.2,0
19.3,0
19.4,0
19.5,0
19.6,0
19.7,0
19.8,0
19.9,0
